Item_Fat_Content,Item_Type,Year,Outlet_Location,Sales,Rating
Low Fat,Health and Hygiene,2018,Capital Federal,266.02261352539063,4
Low Fat,Health and Hygiene,2018,Capital Federal,56.292999267578125,4
Low Fat,Household,2018,Capital Federal,125.80460357666016,4
Low Fat,Meat,2018,Capital Federal,65.082603454589844,4
Low Fat,Meat,2018,Capital Federal,103.36479949951172,4
Low Fat,Snack Foods,2018,Capital Federal,149.53660583496094,4
Low Fat,Soft Drinks,2018,Capital Federal,36.019001007080078,4
Low Fat,Soft Drinks,2018,Capital Federal,112.05180358886719,4
Low Fat,Soft Drinks,2018,Capital Federal,165.25259399414063,4
Regular,Canned,2018,Capital Federal,142.08380126953125,4
Regular,Dairy,2018,Capital Federal,43.408599853515625,4
Regular,Frozen Foods,2018,Capital Federal,39.850601196289063,4
Regular,Frozen Foods,2018,Capital Federal,215.62179565429688,4
Regular,Fruits and Vegetables,2018,Capital Federal,63.219398498535156,4
Regular,Fruits and Vegetables,2018,Capital Federal,42.379600524902344,4
Regular,Fruits and Vegetables,2018,Capital Federal,115.94920349121094,4
Regular,Fruits and Vegetables,2018,Capital Federal,116.38079833984375,4
Regular,Fruits and Vegetables,2018,Capital Federal,155.89460754394531,4
Regular,Meat,2018,Capital Federal,112.62020111083984,4
Regular,Snack Foods,2018,Capital Federal,62.719398498535156,4
Low Fat,Canned,2016,Capital Federal,79.698600769042969,4
Low Fat,Household,2016,Capital Federal,95.740997314453125,4
Low Fat,Meat,2016,Capital Federal,103.36479949951172,4
Low Fat,Baking Goods,2016,Capital Federal,144.94700622558594,4
Low Fat,Breads,2016,Capital Federal,127.09940338134766,4
Low Fat,Breads,2016,Capital Federal,198.87420654296875,4
Low Fat,Canned,2016,Capital Federal,249.10920715332031,4
Low Fat,Canned,2016,Capital Federal,189.518798828125,4
Low Fat,Canned,2016,Capital Federal,91.380401611328125,4
Low Fat,Frozen Foods,2016,Capital Federal,108.62539672851563,4
Low Fat,Frozen Foods,2016,Capital Federal,213.3533935546875,4
Low Fat,Frozen Foods,2016,Capital Federal,211.89280700683594,4
Low Fat,Frozen Foods,2016,Capital Federal,32.855800628662109,4
Low Fat,Frozen Foods,2016,Capital Federal,42.545398712158203,4
Low Fat,Frozen Foods,2016,Capital Federal,122.00980377197266,4
Low Fat,Fruits and Vegetables,2016,Capital Federal,45.805999755859375,4
Low Fat,Hard Drinks,2016,Capital Federal,74.737998962402344,4
Low Fat,Health and Hygiene,2016,Capital Federal,42.708599090576172,4
Low Fat,Health and Hygiene,2016,Capital Federal,63.216800689697266,4
Low Fat,Health and Hygiene,2016,Capital Federal,122.37300109863281,4
Low Fat,Health and Hygiene,2016,Capital Federal,65.616798400878906,4
Low Fat,Health and Hygiene,2016,Capital Federal,150.07339477539063,4
Low Fat,Household,2016,Capital Federal,261.69100952148438,4
Low Fat,Household,2016,Capital Federal,142.61540222167969,4
Low Fat,Household,2016,Capital Federal,55.161399841308594,4
Low Fat,Household,2016,Capital Federal,150.47079467773438,4
Low Fat,Household,2016,Capital Federal,257.66461181640625,4
Low Fat,Household,2016,Capital Federal,178.73440551757813,4
Low Fat,Household,2016,Capital Federal,246.64599609375,4
Low Fat,Meat,2016,Capital Federal,63.482601165771484,4
Low Fat,Meat,2016,Capital Federal,76.366996765136719,4
Low Fat,Meat,2016,Capital Federal,156.23139953613281,4
Low Fat,Others,2016,Capital Federal,142.74699401855469,4
Low Fat,Snack Foods,2016,Capital Federal,92.346199035644531,4
Low Fat,Snack Foods,2016,Capital Federal,214.02180480957031,4
Low Fat,Snack Foods,2016,Capital Federal,127.10199737548828,4
Low Fat,Snack Foods,2016,Capital Federal,147.74180603027344,4
Low Fat,Snack Foods,2016,Capital Federal,224.80880737304688,4
Low Fat,Soft Drinks,2016,Capital Federal,120.84400177001953,4
Regular,Baking Goods,2016,Capital Federal,107.95700073242188,4
Regular,Baking Goods,2016,Capital Federal,166.91839599609375,4
Regular,Baking Goods,2016,Capital Federal,241.85380554199219,4
Regular,Canned,2016,Capital Federal,86.422401428222656,4
Regular,Canned,2016,Capital Federal,207.7637939453125,4
Regular,Canned,2016,Capital Federal,112.02020263671875,4
Regular,Canned,2016,Capital Federal,103.56739807128906,4
Regular,Canned,2016,Capital Federal,163.11839294433594,4
Regular,Frozen Foods,2016,Capital Federal,144.81019592285156,4
Regular,Frozen Foods,2016,Capital Federal,177.27119445800781,4
Regular,Frozen Foods,2016,Capital Federal,54.563999176025391,4
Regular,Frozen Foods,2016,Capital Federal,34.355800628662109,4
Regular,Fruits and Vegetables,2016,Capital Federal,241.75120544433594,4
Regular,Fruits and Vegetables,2016,Capital Federal,161.25779724121094,4
Regular,Fruits and Vegetables,2016,Capital Federal,191.15040588378906,4
Regular,Fruits and Vegetables,2016,Capital Federal,140.58380126953125,4
Regular,Fruits and Vegetables,2016,Capital Federal,122.93879699707031,4
Regular,Meat,2016,Capital Federal,196.31100463867188,4
Regular,Meat,2016,Capital Federal,98.604202270507813,4
Regular,Snack Foods,2016,Capital Federal,262.25680541992188,4
Regular,Snack Foods,2016,Capital Federal,103.533203125,4
Regular,Snack Foods,2016,Capital Federal,161.55780029296875,4
Regular,Snack Foods,2016,Capital Federal,87.253997802734375,4
Regular,Snack Foods,2016,Capital Federal,94.575202941894531,4
Regular,Starchy Foods,2016,Capital Federal,96.40679931640625,4
Regular,Starchy Foods,2016,Capital Federal,184.39239501953125,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,54.395599365234375,4
Low Fat,Household,2019,Provincia de Buenos Aires,155.26559448242188,4
Low Fat,Others,2019,Provincia de Buenos Aires,103.10160064697266,4
Low Fat,Dairy,2020,Provincia de Buenos Aires,64.285202026367188,4
Low Fat,Snack Foods,2020,Provincia de Buenos Aires,256.46719360351563,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,74.735397338867188,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,111.45439910888672,4
Low Fat,Baking Goods,2019,Provincia de Buenos Aires,121.07559967041016,4
Low Fat,Canned,2019,Provincia de Buenos Aires,117.24919891357422,4
Low Fat,Canned,2019,Provincia de Buenos Aires,146.94180297851563,4
Low Fat,Canned,2019,Provincia de Buenos Aires,116.71499633789063,4
Low Fat,Canned,2019,Provincia de Buenos Aires,37.250598907470703,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,120.17819976806641,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,37.450599670410156,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,216.38499450683594,4
Low Fat,Dairy,2019,Provincia de Buenos Aires,220.51139831542969,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,81.925003051757813,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,262.79098510742188,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,109.22540283203125,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,61.487800598144531,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,214.15339660644531,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,38.116401672363281,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,36.719001770019531,4
Low Fat,Frozen Foods,2019,Provincia de Buenos Aires,120.31240081787109,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,128.86520385742188,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,233.26420593261719,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,166.94740295410156,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,258.09878540039063,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,115.08339691162109,4
Low Fat,Fruits and Vegetables,2019,Provincia de Buenos Aires,160.48939514160156,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,229.46940612792969,4
Low Fat,Hard Drinks,2019,Provincia de Buenos Aires,127.43360137939453,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,99.772598266601563,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,37.087398529052734,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,109.52279663085938,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,95.211997985839844,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,159.36039733886719,4
Low Fat,Health and Hygiene,2019,Provincia de Buenos Aires,149.63920593261719,4
Low Fat,Household,2019,Provincia de Buenos Aires,117.34919738769531,4
Low Fat,Household,2019,Provincia de Buenos Aires,33.889999389648438,4
Low Fat,Household,2019,Provincia de Buenos Aires,176.37120056152344,4
Low Fat,Others,2019,Provincia de Buenos Aires,113.82019805908203,4
Low Fat,Others,2019,Provincia de Buenos Aires,106.02799987792969,4
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,112.45439910888672,4
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,210.8612060546875,4
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,43.142799377441406,4
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,87.019798278808594,4
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,187.95559692382813,4
Low Fat,Snack Foods,2019,Provincia de Buenos Aires,259.26458740234375,4
Low Fat,Soft Drinks,2019,Provincia de Buenos Aires,121.64399719238281,4
Low Fat,Soft Drinks,2019,Provincia de Buenos Aires,42.376998901367188,4
Low Fat,Soft Drinks,2019,Provincia de Buenos Aires,52.032398223876953,4
Low Fat,Baking Goods,2020,Provincia de Buenos Aires,247.51179504394531,4
Low Fat,Baking Goods,2020,Provincia de Buenos Aires,157.02879333496094,4
Low Fat,Canned,2020,Provincia de Buenos Aires,149.77340698242188,4
Low Fat,Canned,2020,Provincia de Buenos Aires,94.477798461914063,4
Low Fat,Canned,2020,Provincia de Buenos Aires,181.297607421875,4
Low Fat,Canned,2020,Provincia de Buenos Aires,77.298599243164063,4
Low Fat,Canned,2020,Provincia de Buenos Aires,256.3013916015625,4
Low Fat,Dairy,2020,Provincia de Buenos Aires,142.01280212402344,4
Low Fat,Dairy,2020,Provincia de Buenos Aires,105.63059997558594,4
Low Fat,Dairy,2020,Provincia de Buenos Aires,117.7781982421875,4
Low Fat,Dairy,2020,Provincia de Buenos Aires,232.6300048828125,4
Low Fat,Frozen Foods,2020,Provincia de Buenos Aires,106.3280029296875,4
Low Fat,Frozen Foods,2020,Provincia de Buenos Aires,37.219001770019531,4
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,146.841796875,4
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,175.57119750976563,4
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,39.513801574707031,4
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,99.669998168945313,4
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,49.503398895263672,4
Low Fat,Fruits and Vegetables,2020,Provincia de Buenos Aires,78.43280029296875,4
Low Fat,Hard Drinks,2020,Provincia de Buenos Aires,172.53959655761719,4
Low Fat,Hard Drinks,2020,Provincia de Buenos Aires,235.96159362792969,4
Low Fat,Hard Drinks,2020,Provincia de Buenos Aires,42.176998138427734,4
Low Fat,Health and Hygiene,2020,Provincia de Buenos Aires,117.54920196533203,4
Low Fat,Household,2020,Provincia de Buenos Aires,116.94920349121094,4
Low Fat,Household,2020,Provincia de Buenos Aires,35.421600341796875,4
Low Fat,Household,2020,Provincia de Buenos Aires,123.84140014648438,4
Low Fat,Household,2020,Provincia de Buenos Aires,33.790000915527344,4
Low Fat,Household,2020,Provincia de Buenos Aires,225.47459411621094,4
Low Fat,Household,2020,Provincia de Buenos Aires,102.23320007324219,4
Low Fat,Meat,2020,Provincia de Buenos Aires,143.78120422363281,4
Low Fat,Snack Foods,2020,Provincia de Buenos Aires,108.45700073242188,4
Low Fat,Snack Foods,2020,Provincia de Buenos Aires,43.674400329589844,4
Low Fat,Snack Foods,2020,Provincia de Buenos Aires,237.52479553222656,4
Low Fat,Snack Foods,2020,Provincia de Buenos Aires,180.33180236816406,4
Low Fat,Soft Drinks,2020,Provincia de Buenos Aires,196.57679748535156,4
Regular,Baking Goods,2019,Provincia de Buenos Aires,172.34219360351563,4
Regular,Baking Goods,2019,Provincia de Buenos Aires,78.732803344726563,4
Regular,Frozen Foods,2019,Provincia de Buenos Aires,192.6820068359375,4
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,117.54660034179688,4
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,170.14480590820313,4
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,199.47419738769531,4
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,173.23959350585938,4
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,89.185600280761719,4
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,148.04179382324219,4
Regular,Fruits and Vegetables,2019,Provincia de Buenos Aires,76.864402770996094,4
Regular,Meat,2019,Provincia de Buenos Aires,230.53520202636719,4
Regular,Snack Foods,2019,Provincia de Buenos Aires,105.96219635009766,4
Regular,Snack Foods,2019,Provincia de Buenos Aires,253.47239685058594,4
Regular,Snack Foods,2019,Provincia de Buenos Aires,45.942798614501953,4
Regular,Soft Drinks,2019,Provincia de Buenos Aires,44.408599853515625,4
Regular,Breakfast,2020,Provincia de Buenos Aires,155.16299438476563,4
Regular,Canned,2020,Provincia de Buenos Aires,92.248802185058594,4
Regular,Canned,2020,Provincia de Buenos Aires,112.02020263671875,4
Regular,Canned,2020,Provincia de Buenos Aires,153.33140563964844,4
Regular,Dairy,2020,Provincia de Buenos Aires,60.956199645996094,4
Regular,Dairy,2020,Provincia de Buenos Aires,120.37819671630859,4
Regular,Frozen Foods,2020,Provincia de Buenos Aires,113.61759948730469,4
Regular,Frozen Foods,2020,Provincia de Buenos Aires,178.23440551757813,4
Regular,Frozen Foods,2020,Provincia de Buenos Aires,191.88459777832031,4
Regular,Frozen Foods,2020,Provincia de Buenos Aires,261.29360961914063,4
Regular,Frozen Foods,2020,Provincia de Buenos Aires,87.485603332519531,4
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,115.71759796142578,4
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,163.85260009765625,4
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,238.35380554199219,4
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,171.97639465332031,4
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,157.0946044921875,4
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,110.12539672851563,4
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,162.25779724121094,4
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,46.803398132324219,4
Regular,Fruits and Vegetables,2020,Provincia de Buenos Aires,188.42140197753906,4
Regular,Seafood,2020,Provincia de Buenos Aires,185.35820007324219,4
Regular,Snack Foods,2020,Provincia de Buenos Aires,197.70840454101563,4
Regular,Snack Foods,2020,Provincia de Buenos Aires,223.14039611816406,4
Regular,Snack Foods,2020,Provincia de Buenos Aires,179.06599426269531,4
Regular,Snack Foods,2020,Provincia de Buenos Aires,169.21319580078125,4
Regular,Snack Foods,2020,Provincia de Buenos Aires,228.43519592285156,4
Regular,Soft Drinks,2020,Provincia de Buenos Aires,45.608600616455078,4
Low Fat,Soft Drinks,2019,Provincia de Buenos Aires,171.01060485839844,4
Low Fat,Dairy,2020,Provincia de Buenos Aires,152.23399353027344,4
Regular,Meat,2019,Provincia de Buenos Aires,196.94259643554688,4
Regular,Starchy Foods,2019,Provincia de Buenos Aires,171.74479675292969,4
Regular,Meat,2020,Provincia de Buenos Aires,261.59359741210938,4
Regular,Snack Foods,2020,Provincia de Buenos Aires,57.656200408935547,4
Low Fat,Fruits and Vegetables,2017,Provincia de Buenos Aires,40.116401672363281,4
Low Fat,Household,2017,Provincia de Buenos Aires,126.73619842529297,4
Low Fat,Household,2017,Provincia de Buenos Aires,33.355800628662109,4
Low Fat,Household,2017,Provincia de Buenos Aires,146.01019287109375,4
Low Fat,Seafood,2017,Provincia de Buenos Aires,108.45960235595703,4
Low Fat,Baking Goods,2017,Provincia de Buenos Aires,40.116401672363281,4
Low Fat,Breads,2017,Provincia de Buenos Aires,217.5166015625,4
Low Fat,Canned,2017,Provincia de Buenos Aires,216.38240051269531,4
Low Fat,Canned,2017,Provincia de Buenos Aires,169.01319885253906,4
Low Fat,Dairy,2017,Provincia de Buenos Aires,117.87819671630859,4
Low Fat,Frozen Foods,2017,Provincia de Buenos Aires,100.03839874267578,4
Low Fat,Frozen Foods,2017,Provincia de Buenos Aires,254.76980590820313,4
Low Fat,Frozen Foods,2017,Provincia de Buenos Aires,121.20719909667969,4
Low Fat,Fruits and Vegetables,2017,Provincia de Buenos Aires,172.90800476074219,4
Low Fat,Fruits and Vegetables,2017,Provincia de Buenos Aires,227.9010009765625,4
Low Fat,Fruits and Vegetables,2017,Provincia de Buenos Aires,174.20539855957031,4
Low Fat,Fruits and Vegetables,2017,Provincia de Buenos Aires,87.119796752929688,4
Low Fat,Fruits and Vegetables,2017,Provincia de Buenos Aires,96.5093994140625,4
Low Fat,Fruits and Vegetables,2017,Provincia de Buenos Aires,94.04620361328125,4
Low Fat,Fruits and Vegetables,2017,Provincia de Buenos Aires,123.37300109863281,4
Low Fat,Hard Drinks,2017,Provincia de Buenos Aires,115.78340148925781,4
Low Fat,Hard Drinks,2017,Provincia de Buenos Aires,153.86819458007813,4
Low Fat,Health and Hygiene,2017,Provincia de Buenos Aires,158.26040649414063,4
Low Fat,Health and Hygiene,2017,Provincia de Buenos Aires,193.07940673828125,4
Low Fat,Household,2017,Provincia de Buenos Aires,142.94700622558594,4
Low Fat,Household,2017,Provincia de Buenos Aires,36.784801483154297,4
Low Fat,Household,2017,Provincia de Buenos Aires,191.05299377441406,4
Low Fat,Household,2017,Provincia de Buenos Aires,254.36979675292969,4
Low Fat,Household,2017,Provincia de Buenos Aires,106.99639892578125,4
Low Fat,Household,2017,Provincia de Buenos Aires,120.67819976806641,4
Low Fat,Meat,2017,Provincia de Buenos Aires,64.782600402832031,4
Low Fat,Meat,2017,Provincia de Buenos Aires,220.07980346679688,4
Low Fat,Others,2017,Provincia de Buenos Aires,188.85299682617188,4
Low Fat,Others,2017,Provincia de Buenos Aires,132.52839660644531,4
Low Fat,Seafood,2017,Provincia de Buenos Aires,112.18599700927734,4
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,110.15440368652344,4
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,154.39979553222656,4
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,244.81700134277344,4
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,236.85639953613281,4
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,214.12179565429688,4
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,126.20459747314453,4
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,162.22360229492188,4
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,193.25039672851563,4
Low Fat,Snack Foods,2017,Provincia de Buenos Aires,121.90720367431641,4
Low Fat,Soft Drinks,2017,Provincia de Buenos Aires,188.42399597167969,4
Low Fat,Starchy Foods,2017,Provincia de Buenos Aires,105.99379730224609,4
Regular,Baking Goods,2017,Provincia de Buenos Aires,35.987400054931641,4
Regular,Baking Goods,2017,Provincia de Buenos Aires,82.793403625488281,4
Regular,Baking Goods,2017,Provincia de Buenos Aires,240.85380554199219,4
Regular,Breads,2017,Provincia de Buenos Aires,84.690803527832031,4
Regular,Breads,2017,Provincia de Buenos Aires,108.75700378417969,4
Regular,Dairy,2017,Provincia de Buenos Aires,96.375198364257813,4
Regular,Dairy,2017,Provincia de Buenos Aires,120.44400024414063,4
Regular,Dairy,2017,Provincia de Buenos Aires,154.46299743652344,4
Regular,Frozen Foods,2017,Provincia de Buenos Aires,85.556602478027344,4
Regular,Frozen Foods,2017,Provincia de Buenos Aires,228.66679382324219,4
Regular,Frozen Foods,2017,Provincia de Buenos Aires,189.0845947265625,4
Regular,Frozen Foods,2017,Provincia de Buenos Aires,47.637599945068359,4
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,130.99679565429688,4
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,191.15299987792969,4
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,174.93960571289063,4
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,248.8092041015625,4
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,61.053600311279297,4
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,88.985603332519531,4
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,247.20919799804688,4
Regular,Snack Foods,2017,Provincia de Buenos Aires,107.66220092773438,4
Regular,Snack Foods,2017,Provincia de Buenos Aires,264.05679321289063,4
Regular,Snack Foods,2017,Provincia de Buenos Aires,181.36599731445313,4
Regular,Snack Foods,2017,Provincia de Buenos Aires,103.00160217285156,4
Regular,Snack Foods,2017,Provincia de Buenos Aires,178.66600036621094,4
Regular,Snack Foods,2017,Provincia de Buenos Aires,167.11320495605469,4
Regular,Snack Foods,2017,Provincia de Buenos Aires,41.048000335693359,4
Low Fat,Health and Hygiene,2017,Provincia de Buenos Aires,166.28419494628906,4
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,170.84219360351563,4
Regular,Fruits and Vegetables,2017,Provincia de Buenos Aires,223.70880126953125,4
Regular,Snack Foods,2017,Provincia de Buenos Aires,113.45179748535156,4
Low Fat,Baking Goods,2024,Interior,119.57559967041016,4
Low Fat,Breads,2024,Interior,219.21659851074219,4
Low Fat,Canned,2024,Interior,187.72140502929688,4
Low Fat,Canned,2024,Interior,101.47000122070313,4
Low Fat,Dairy,2024,Interior,177.60279846191406,4
Low Fat,Frozen Foods,2024,Interior,146.30760192871094,4
Low Fat,Frozen Foods,2024,Interior,97.7384033203125,4
Low Fat,Frozen Foods,2024,Interior,182.32919311523438,4
Low Fat,Frozen Foods,2024,Interior,245.78019714355469,4
Low Fat,Fruits and Vegetables,2024,Interior,90.883003234863281,4
Low Fat,Hard Drinks,2024,Interior,144.31280517578125,4
Low Fat,Hard Drinks,2024,Interior,173.94219970703125,4
Low Fat,Health and Hygiene,2024,Interior,177.568603515625,4
Low Fat,Health and Hygiene,2024,Interior,161.79200744628906,4
Low Fat,Health and Hygiene,2024,Interior,61.353599548339844,4
Low Fat,Household,2024,Interior,154.26559448242188,4
Low Fat,Household,2024,Interior,140.61540222167969,4
Low Fat,Household,2024,Interior,196.90840148925781,4
Low Fat,Household,2024,Interior,254.26980590820313,4
Low Fat,Household,2024,Interior,104.033203125,4
Low Fat,Household,2024,Interior,171.84219360351563,4
Low Fat,Others,2024,Interior,108.19380187988281,4
Low Fat,Snack Foods,2024,Interior,155.59979248046875,4
Low Fat,Snack Foods,2024,Interior,123.97039794921875,4
Low Fat,Snack Foods,2024,Interior,226.56939697265625,4
Low Fat,Snack Foods,2024,Interior,228.03520202636719,4
Low Fat,Snack Foods,2024,Interior,174.70539855957031,4
Low Fat,Soft Drinks,2024,Interior,165.3157958984375,4
Regular,Baking Goods,2024,Interior,61.250999450683594,4
Regular,Baking Goods,2024,Interior,154.66560363769531,4
Regular,Breads,2024,Interior,47.840198516845703,4
Regular,Canned,2024,Interior,174.14219665527344,4
Regular,Canned,2024,Interior,87.417198181152344,4
Regular,Dairy,2024,Interior,97.272598266601563,4
Regular,Frozen Foods,2024,Interior,125.46779632568359,4
Regular,Fruits and Vegetables,2024,Interior,139.18380737304688,4
Regular,Fruits and Vegetables,2024,Interior,114.24919891357422,4
Regular,Fruits and Vegetables,2024,Interior,146.27859497070313,4
Regular,Fruits and Vegetables,2024,Interior,188.95559692382813,4
Regular,Snack Foods,2024,Interior,57.758800506591797,4
Regular,Snack Foods,2024,Interior,109.85440063476563,4
Regular,Starchy Foods,2024,Interior,185.79240417480469,4
Low Fat,Fruits and Vegetables,2021,Interior,151.80499267578125,4
Low Fat,Household,2021,Interior,214.12179565429688,4
Low Fat,Meat,2021,Interior,190.15299987792969,4
Low Fat,Baking Goods,2021,Interior,112.35440063476563,4
Low Fat,Breads,2021,Interior,63.182598114013672,4
Low Fat,Dairy,2021,Interior,62.585201263427734,4
Low Fat,Dairy,2021,Interior,233.66419982910156,4
Low Fat,Dairy,2021,Interior,191.65040588378906,4
Low Fat,Dairy,2021,Interior,111.32279968261719,4
Low Fat,Frozen Foods,2021,Interior,112.78859710693359,4
Low Fat,Fruits and Vegetables,2021,Interior,185.32400512695313,4
Low Fat,Fruits and Vegetables,2021,Interior,40.845401763916016,4
Low Fat,Fruits and Vegetables,2021,Interior,39.516399383544922,4
Low Fat,Fruits and Vegetables,2021,Interior,235.19580078125,4
Low Fat,Hard Drinks,2021,Interior,188.78720092773438,4
Low Fat,Health and Hygiene,2021,Interior,224.44039916992188,4
Low Fat,Health and Hygiene,2021,Interior,158.36039733886719,4
Low Fat,Health and Hygiene,2021,Interior,240.41960144042969,4
Low Fat,Health and Hygiene,2021,Interior,60.853599548339844,4
Low Fat,Household,2021,Interior,176.27119445800781,4
Low Fat,Household,2021,Interior,125.56780242919922,4
Low Fat,Household,2021,Interior,35.555801391601563,4
Low Fat,Household,2021,Interior,74.869598388671875,4
Low Fat,Meat,2021,Interior,143.88119506835938,4
Low Fat,Meat,2021,Interior,154.63139343261719,4
Low Fat,Snack Foods,2021,Interior,106.36219787597656,4
Low Fat,Snack Foods,2021,Interior,91.714599609375,4
Low Fat,Soft Drinks,2021,Interior,190.9530029296875,4
Low Fat,Soft Drinks,2021,Interior,171.84219360351563,4
Low Fat,Soft Drinks,2021,Interior,84.159202575683594,4
Regular,Baking Goods,2021,Interior,79.864402770996094,4
Regular,Baking Goods,2021,Interior,77.132797241210938,4
Regular,Baking Goods,2021,Interior,170.57640075683594,4
Regular,Baking Goods,2021,Interior,90.25140380859375,4
Regular,Breakfast,2021,Interior,58.558799743652344,4
Regular,Breakfast,2021,Interior,232.22999572753906,4
Regular,Breakfast,2021,Interior,157.66299438476563,4
Regular,Canned,2021,Interior,230.835205078125,4
Regular,Canned,2021,Interior,185.12660217285156,4
Regular,Frozen Foods,2021,Interior,178.13699340820313,4
Regular,Fruits and Vegetables,2021,Interior,263.92520141601563,4
Regular,Fruits and Vegetables,2021,Interior,106.49639892578125,4
Regular,Fruits and Vegetables,2021,Interior,257.56460571289063,4
Regular,Fruits and Vegetables,2021,Interior,92.348800659179688,4
Regular,Fruits and Vegetables,2021,Interior,82.627601623535156,4
Regular,Fruits and Vegetables,2021,Interior,50.503398895263672,4
Regular,Meat,2021,Interior,183.76080322265625,4
Regular,Meat,2021,Interior,197.61099243164063,4
Regular,Meat,2021,Interior,110.85440063476563,4
Regular,Meat,2021,Interior,146.57339477539063,4
Regular,Meat,2021,Interior,169.08160400390625,4
Regular,Seafood,2021,Interior,172.07640075683594,4
Regular,Snack Foods,2021,Interior,90.25140380859375,4
Regular,Snack Foods,2021,Interior,195.08200073242188,4
Regular,Snack Foods,2021,Interior,160.25779724121094,4
Regular,Snack Foods,2021,Interior,35.684799194335938,4
Regular,Snack Foods,2021,Interior,177.03439331054688,4
Regular,Frozen Foods,2021,Interior,115.71759796142578,4
Regular,Snack Foods,2021,Interior,140.01539611816406,4
Regular,Snack Foods,2021,Interior,97.375198364257813,4
Low Fat,Fruits and Vegetables,2022,Interior,172.10800170898438,4
Low Fat,Baking Goods,2022,Interior,143.94700622558594,4
Low Fat,Baking Goods,2022,Interior,93.480400085449219,4
Low Fat,Baking Goods,2022,Interior,195.54519653320313,4
Low Fat,Canned,2022,Interior,51.332401275634766,4
Low Fat,Canned,2022,Interior,94.409400939941406,4
Low Fat,Dairy,2022,Interior,102.53060150146484,4
